423,78.59.32,POTTERY SHERD
424,92.5.30.D,MOUNTING A GREAT GUN
425,92.5.30.G,NIGHT WORK ON THE BREECH OF A GREAT GUN
426,93.1.78.D,FRESCO FRAGMENT (FROM NEFERTARI'S TOMB)
427,94.1.2.B,ILLUMINATED MANUSCRIPT BORDER
428,84.31.6,"CLAIR DE LUNE À VALMONDOIS (GAZETTE DES BEAUX-ARTS, 1878)"
429,TL.93.126.5,PORTRAIT MINIATURE--MARY ANNE CATHERINE PERKINS (AGE 23)
430,49.17.62.C,"""WHY WE"" (REPUBLICANS) ""LAUGH."""
431,49.17.62.A,...GET A REST THIS SUMMER
432,TL.2000.22.7,NO TITLE
433,79.75.61,POT SHERD
434,81.45.2,FACTORYSCAPE
435,59.13,"THE BUDDHA, HEAD"
436,P356,RED-HEADED NUDE
437,81.19.A,"UNTITLED (FROM ""SONG OF SONGS WHICH IS SOLOMON'S"")"
438,81.19.B,"UNTITLED (FROM ""SONG OF SONGS WHICH IS SOLOMON'S"")"
439,81.19.H,"UNTITLED (FROM ""SONG OF SONGS WHICH IS SOLOMON'S"")"
440,94.1.11,PORTRAIT OF A MAN
441,56.16.32.A,HEAD; FRAGMENT OF TERRACOTTA FIGURINE
442,79.60.H,"UNTITLED (FROM ""2 X 5 BATS"")"
443,79.60,2 X 5 BATS (LEAD SCREEN)
444,79.60.F,"UNTITLED (FROM ""2 X 5 BATS"")"
445,37.2.66,SOLITUDE À DEUX
446,65.7.I,"WOMAN BRUSHING HER HAIR (FROM ""NEW YORK TEN"")"
447,88.7.3,STONEWARE TEAPOT 27H (THE WILLIAMSTOWN HODJA)
448,83.34.15,75TH ANNIVERSARY PORTFOLIO (LEAD SCREEN)
449,83.34.15.B,"GLOUCESTER IH (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
450,83.34.15.D,"CHICAGO 30 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
451,P1265,MARBLEHEAD HARBOR
452,38.5.1,ST. MARK WITH LION
453,63.25,LA PÉCHE
454,78.59.6,POTTERY SHERD
455,91.15.14,"SOHRAB AND RUSTAM FIGHTING (FROM A ""SHAHNAMA"" OF FIRDAWSI)"
456,86.4.9,UNTITLED (SCULPTOR'S STUDIO)
457,91.16,YELLOW PUMPKIN
458,EL.82.5.17,"TITLE PAGE TO THE FRENCH SET ""DOUZE EAUX FORTES D'APRES NATURE PAR JAMES WHISTLER À MON VIEL SEYMOUR HADEN"""
459,TL.99.17.44,DE-ICER
460,93.1.147.B,PIN CLOSURE (?)
461,P2380,"PLAYTIME, FLORIDA"
462,M.2005.15.V,"GROUP PORTRAIT IN GARDEN (FROM ""THE HAMPTON PROJECT"")"
463,TL.96.34.14,EVENING STROLL OF NUNS
464,61.19.12,"STATUETTE OF ISIS, STANDING WITH FEATHERED CROWN"
465,82.26.36,FEET MOVIE
466,79.48.H,"UNTITLED, PLATE 4 (FROM ""ALBUM"")"
467,39.4.6,SIDE CHAIR
468,39.4.3,SIDE CHAIR
469,79.61.J,"UNTITLED (FROM ""2 X 5 TROPHIES"")"
470,84.30.I,"SHAD TREE IN BLOOM, GREAT SMOKY MOUNTAINS (FROM ""COLOR NATURE LANDSCAPES I"")"
471,26.1.B,"BERKSHIRE HALL (FROM ""SIX ETCHINGS OF WILLIAMSTOWN"")"
472,81.24.45,TEXT FOR CARTOON
473,74.17,UNTITLED
474,TL.96.26.8,CLOUD WHITE SEAFORM WITH BLACK LIP WRAP
475,TL.94.64.8,CONFEDERATES
476,68.17,"VIEW FROM REAR WINDOW, GALLERY 291, DAYTIME"
477,79.51.G,SIEGFRIEDS TOD (FROM RING)
478,79.51.K,SKIZZE I ERDA (FROM RING)
479,94.24.8,JAGUAR EARRINGS
480,TL.99.38.10,NULL
481,94.1.33,BAG
482,38.4,"CORNEILLE: STUDY FOR A LUNETTE IN THE PUBLIC LIBRARY, DETROIT"
483,P1847,MARBLEHEAD HARBOR
484,P878,ST. MALO NO. 1
485,64.29.21,THE RED ARMY IS THE SENTRY OF THE REVOLUTION
486,81.19.G,"UNTITLED (FROM ""SONG OF SONGS WHICH IS SOLOMON'S"")"
487,EL.83.13.14,FLASH TESTER
488,39.1.365,¡ARRIBA ESPAÑA! LIBRE PARA SIEMPRE DE LAS TIRANA MARXISTA
489,TL.94.25.5,"MAHANT SARASWATI GIRI WITH HIS DISCIPLES, JUNA AKHARA, ASHI GHAT, BENARES, INDIA"
490,83.18.3,"KRISHNA WITH COWHERDS, FOLIO FROM A DISPERSED BHAGAVATA PURANA"
491,79.61.F,"UNTITLED (FROM ""2 X 5 TROPHIES"")"
492,79.61.G,"UNTITLED (FROM ""2 X 5 TROPHIES"")"
493,53.27.B,ST. SEBASTIAN
494,96.35.11,"UNTITLED (FROM ""SON OF BITCH"")"
495,96.35.13,"UNTITLED (FROM ""SON OF BITCH"")"
496,96.35.6,"UNTITLED (FROM ""SON OF BITCH"")"
497,96.35.7,"UNTITLED (FROM ""SON OF BITCH"")"
498,65.7.D,"JAMES BOND MEETS PUSSY GALORE (FROM ""NEW YORK TEN"")"
499,P1995,EVENING ON THE PIER
500,83.34.15.I,"ROME: ARCH OF CONSTANTINE 10 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
501,83.34.15.K,"LOUISE 30 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
502,44.4.10.A,PORTRAIT
503,91.38,SURVEY 1986 (LEAD SCREEN)
504,96.35.9,"UNTITLED (FROM ""SON OF BITCH"")"
505,TL.93.55.2,NIAGARA
506,74.7.B,"DUST (FROM ""EARTH PROJECTS"")"
507,74.7.D,"PILES AND PITS (FROM ""EARTH PROJECTS"")"
508,84.29,THE BEARING OF THE CROSS
509,84.30,COLOR NATURE LANDSCAPES I (LEAD SCREEN)
510,84.30.C,"PAESAGGIO, LUCANIA (FROM ""COLOR NATURE LANDSCAPES I"")"
511,79.60.K,"UNTITLED (FROM ""2 X 5 BATS"")"
512,TL.97.6.1.A,COUPLET
513,DF.15,MOSES AND THE BRAZEN SERPENT
514,65.7.J,"STILL LIFE (FROM ""NEW YORK TEN"")"
515,65.7.B,"SELF-PORTRAIT (ZINC & ACID) (FROM ""NEW YORK TEN"")"
516,65.7.F,"UNTITLED #1, 1964 (FROM ""NEW YORK TEN"")"
517,65.7.H,"PIZZA (FROM ""NEW YORK TEN"")"
518,92.5.12,UNTITLED PLATE FROM A SET OF PRINTS OF ARCHITECTURAL ORNAMENT
519,92.22.35,"PHILADELPHIA, PA C. 1937"
520,57.27,A VOLUME CONTAINING NINE MATTED DRAWINGS PRESENTED TO CHARLES ELIOT NORTON (LEAD SCREEN)
521,57.27.G,ROME
522,P85,"ST. MALO, WINDY DAY"
523,41.15.18,UNTITLED
524,84.30.E,"FROZEN STREAM WITH DORMANT TREE AND SHADOWS (FROM ""COLOR NATURE LANDSCAPES I"")"
525,26.1.G,"STETSON HALL WEST FACADE (FROM ""SIX ETCHINGS OF WILLIAMSTOWN"")"
526,P857,GREY DAY
527,62.11,HISPANO-MORESQUE PLATE
528,91.43.29,"DON'T SLIP, ADLAI!"
529,TL.97.42.187,SLOVO PREDOSTAVLIAESTSIA KIRSANOVU (KIRSANOV HAS THE FLOOR)
530,81.19.E,"UNTITLED (FROM ""SONG OF SONGS WHICH IS SOLOMON'S"")"
531,96.8,ORANGE
532,61.22.A,JUDITH WITH THE HEAD OF HOLOFERNES
533,43.2.84,RUSH-SEAT LADDER-BACK ARM CHAIR
534,79.60.D,"UNTITLED (FROM ""2 X 5 BATS"")"
535,78.40.7,THE VISION
536,39.1.26,RING IT AGAIN
537,82.22.3,UNTITLED
538,93.1.34,SEAL WITH BIRD IMPRESSION
539,TL.97.19.4,ALGERIAN LANDSCAPE
540,91.38.H,"STREET ARTIST, NEW YORK (FROM SURVEY 1986)"
541,91.38.K,IMPERIAL PALACE (FROM SURVEY 1986)
542,99.1.251,REVENGE IS SWEET.
543,83.24.5,"DRAWING FOR ""BODY WALL"""
544,84.14.2.E,"HAZY DAY, BUDAPEST (FROM ""A HUNGARIAN MEMORY"")"
545,M.2002.16.5,"TRANSPORT, BRAILA, RUMANIA (FROM ""A HUNGARIAN MEMORY)"
546,99.1.65,"""ALEXANDER AND DIOGENES.""--[NOT BY LANDSEER.]"
547,99.1.113,THE NEXT PARDON IN THE REFORM FARCE. (?) [SIC]
548,EL.81.3.49,"WILLIAMS COLLEGE ART AND ATHLETICS FACILITY: SCHEME 2, LEVEL 680"
549,EL.84.6.313,FOUR SEASONS
550,RC.17.25,STUDY OF FLOWERS
551,EL.86.28.7,"DAN, FROM SONS OF JACOB"
552,56.16.7,VIRGIN AND CHILD
553,EL.94.1.20,"UNTITLED (FROM THE SERIES ""FAMOUS PLACES IN EDO"")"
554,62.37,WOMAN IN STRIPED BLOUSE
555,99.10.V,"DOLE (FROM ""WORD"")"
556,83.2,THREE FIGURES WITH PUMPKIN HARVEST
557,85.25.1,POT WITH SIDE HANDLES
558,38.15,DIE ELTERN (THE PARENTS) (PLATE 3 FROM THE PORTFOLIO KRIEG (WAR))
559,M.2014.17.1,UNTITLED
560,P1665,TELEGRAPH HILL
561,75.27.H,"ELIZABETH HOW (FROM ""WITCHES OF SALEM"")"
562,21.1.14,GADROONED BOWL WITH HIEROGLYPH RIM TEXT
563,TL.92.83.3,FIGURE DRESSED AS A BALLPLAYER WITH YOKE AND KNEEPAD
564,90.10.1.F,"ARCHITECTURAL DETAIL, ROME (FROM ARTIFACT)"
565,90.10.1.A,"SILHOUETTE, PARIS (FROM ARTIFACT)"
566,90.10.1.D,"ARCHITECTURAL DETAIL, NEW YORK (FROM ARTIFACT)"
567,90.10.1.E,"PAINTER, LONDON (FROM ARTIFACT)"
568,90.14.8,TREES AND A COUNTRY HOUSE BY A ROAD
569,39.1.288,THE KITCHEN IS THE (KEY) TO VICTORY
570,TL.96.25.31,MARK GUERRA
571,A.1.2.ZZZ,WETSTONE
572,82.21.2.F,"HORIZONTAL BROWN, GREY, BLACK AND BEIGE VIOLIN (FROM ROMANTIC SUITE)"
573,59.6,LANDSCAPE WITH FIGURES
574,EL.83.13.24,AGFA ANSCO 1842-1942: 100 YEARS OF AMERICAN PHOTOGRAPHS
575,49.17.78,A NICKEL SHOW
576,TL.93.135.32.F,"SKETCH FOR ""MELTING POT FINALE,"" KING OF JAZZ"
577,59.8.B,BLESSED FRANCISCHUS DE SENA
578,93.1.56.B,STAINED GLASS FRAGMENT
579,93.1.56.C,STAINED GLASS FRAGMENT
580,93.3.1,"THE SON (FROM ""IN A DREAM..."")"
581,48.2.3.G,GAUDY DUTCH PLATE
582,85.3.1,"STUDY FOR ""HERALDIC"""
583,P2104,THE PICNIC
584,87.16.38,THREE FACES
585,91.38.D,UNTITLED (FROM SURVEY 1986)
586,91.38.G,CHIAROSCURO (FROM SURVEY 1986)
587,91.38.J,LOTUS AND AZOLLA (FROM SURVEY 1986)
588,34.6.16,MINIATURE CUP
589,57.27.A,SIENA
590,57.27.C,SIENA
591,57.27.E,SIENA
592,P1630,STREET WITH CARRIAGES
593,60.38.1,"TILE FROM THE PALACE OF RAMSES II AT MEDINET HABU, NEAR LUXOR"
594,99.1.138,"""THE FOREMOST CHAMPION OF THIS SPIRIT OF REFORM.""--H. SEYMOUR."
595,88.20,LES GRANDES BAIGNEUSES
596,82.14.2.B,IAN HAMILTON FINLAY: PART I
597,99.1.99,THANKSGIVING FINANCE.
598,EL.81.3.93,"ADDITION TO THE WILLIAMS COLLEGE LIBRARY, LONGITUDINAL SECTION: LH-50"
599,91.19.6,"OFFICERS AND MIDSHIPMEN OF ""THE HARTFORD"""
600,TL.99.27.26,"UNTITLED [LISTENING TO THE TRACKS, WOMAN ON HORSE, UPENDED GREEN COUCH]"
601,79.51.B,HAGEN (FROM RING)
602,79.51.L,SKIZZE II ERDA (FROM RING)
603,94.1.32.A,SLEEVE? WITH DECORATION
604,81.7.3,RECLINING NUDE
605,41.15.17,UNTITLED SKETCHES
606,1887.1.44,PYXIS WITH LID
607,P686,"CAFFE FLORIAN, VENICE"
608,79.51.I,SKIZZE I ZUR GÖTTERDÄMMERUNG (FROM RING)
609,79.51.M,ARCHITEKTONISCHE SKIZZE (FROM RING)
610,79.51.N,ALBERICH IM SCHACHT I (FROM RING)
611,79.51.Q,END PAGE (FROM RING)
612,79.63.22,UNTITLED (GRAVEYARD SCENE)
613,P1690,AFTERNOON PROMENADE
614,80.28.23,SMALL YELLOW JANUARY 1973
615,83.34.15.E,"MARTHA'S VINEYARD 108 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
616,83.34.15.J,"JALAPA 24 (HOMAGE TO FRANZ KLINE) (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
617,83.34.15.L,"NEW YORK 78 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
618,RC.3.28,PRINT (14)
619,93.1.58,MUSIC OR MANUSCRIPT STAND
620,96.33.1.C,"DALI'S MOUSTACHE (FROM ""HALSMAN/DALI"")"
621,RC.22.57,QUIVER FOR POISONED ARROWS
622,37.2.65,PRISONERS OF WAR
623,92.5.71,SEE 72.50
624,P478,FIGURES IN LANDSCAPE
625,TL.97.20.4,FARMHOUSE IN MAHANTANGO VALLEY
626,91.38.F,"CACO I, PARIS (FROM SURVEY 1986)"
627,92.5.8,UNTITLED PLATE FROM A SET OF PRINTS OF ARCHITECTURAL ORNAMENT
628,89.18.1.R,DRAWING FOR DESK DRAWER VERMILLION YEARS
629,57.27.B,SIENA
630,P106,LUXEMBOURG GARDENS
631,P2105,THE PICNIC
632,94.24.14,WING OF ICARUS BROOCH
633,P1689,PROMENADE
634,P1700,ROMA: FLOWER STALL
635,49.17.18,BEACONS FIELD
636,83.34.15.F,"ST. LOUIS 9 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
637,62.41.50,"ANIMAL LOCOMOTION, PLATE #681"
638,79.51.C,VOR DER GIBBICHUNGENHALLE (FROM RING)
639,79.51.O,ALBERICH IM SCHACHT II (FROM RING)
640,PA.62.A,"BERKSHIRE HILLS, WILLIAMSTOWN"
641,TL.83.5.8,"LAWRENCE HALL, EAST WING"
642,TL.93.135.13,"STILL FROM PROLOGUE TO ""RHAPSODY IN BLUE,"" KING OF JAZZ"
643,78.58.2,TWO BUDDHAS (SAKYAMUNI AND PRABHUTARATNA)
644,EL.79.5.12,SEE 96.35.12
645,88.15.7,GLOUCESTER CATHEDRAL FROM THE NORTHEAST
646,P1482,SKETCHBOOK
647,A.4.8,"CALENDAR POSTER AUGUST-SEPTEMBER-OCTOBER 1979 PUBLISHED BY THE PRESS OF A. COLISH, INC.; MT.VERNON, NY"
648,P2164,"ST. MARK'S, VENICE"
649,64.7,INSECTS (MOTHS)
650,64.11,TAPESTRY FROM CHATEAU DE COURANCES
651,TL.94.3.2,BIG BABY FLOOR
652,77.9.86,RECLINING NUDE
653,61.13.1,NULL
654,87.16.63,FIGURE OF A BIRD (DETAIL)
655,EL.83.3.5,LAWRENCE HALL ADDITION ARCHITECTURAL BLUEPRINTS: FLOOR PLANS
656,56.16.20.B,CANDLESTICK
657,78.47.2,PORTRAIT OF ANNA AND MICHAEL (ANNA-BRITA AND J. MICHAEL HELD)
658,1887.1.69,JOHN W. FIELD IN COSTUME OF CIMABUE FLORENCE 1858
659,TL.2000.9.3,HARDBALL
660,37.2.80.B,AUX CHAMPS ELYSEES
661,82.26.47,PREPARATORY SKETCH FOR A CARTOON
662,92.5.136.A,"THE SIEGE OF THE ISLE OF RÉ, ADMONITIO"
663,43.2.16,WILLIAM AND MARY GATELEG DINING TABLE
664,79.51.E,"GUNTHER, GUDRUNE, HAGEN (FROM RING)"
665,79.51.P,SKIZZE ZU SIEGFRIEDS TOD (FROM RING)
666,94.1.32.B,SLEEVE? WITH DECORATION
667,TL.93.169.12,WATERFALLS
668,80.32.24,KESTREL
669,37.2.23,JOHANNES SNELLINX (1544-1638)
670,83.34.15.H,"CHICAGO FACADE 7 (FROM ""75TH ANNIVERSARY PORTFOLIO"")"
671,85.24.56,LES BONNES DE LUXEMBOURG
672,78.51.60,CONG ABBEY
673,56.7.4,UNTITLED: FAMILY IN INTERIOR
674,75.6,SUMMER LANDSCAPE
675,95.4.51,PHOTOGRAPH OF CHARLES PRENDERGAST
676,99.1.285,A GENERAL BLOW UP--DEAD ASSES KICKING A LIVE LION.
677,94.13,NUIT
678,TL.99.17.4,KEYPONE DRUM
679,CP.7,SMALL BLACK PITCHER
680,43.2.76,WINDSOR SACK-BACK ARM CHAIR
681,39.1.8,HELP NEW YORK WIN THE RIGHT TO FLY THIS FLAG BY HELPING THE RAINBOW DIVISION
682,P2347,TOWN IN FRANCE
683,79.51.F,SIEGFRIED KOMMT ZU GUNTHER (FROM RING)
684,79.51.H,WALKÜRENFELSEN (FROM RING)
685,79.51.J,SKIZZE II ZUR GÖTTERDÄMMERUNG (FROM RING)
686,77.63.14,LION-HEAD PENDANT
687,96.33.1,"HALSMAN/DALI, PORTFOLIO CONTAINING 7 PHOTOGRAPHS, EDITION 191/250 (WCMA RECEIVED NO TITLE, CONTENT OR TEXT PAGES)"
688,92.3.28,BILL AND PROFESSOR BUTTS
689,EL.94.1.36,"AOI HILL, OUTSIDE TORA-NO-MON"
690,P2139,SALEM WILLOWS
691,P2140,SALUTE: VENICE
692,39.1.287,THE BRITISH NAVY AT WAR
693,EL.90.4.2,A VIEW OF THE NORMANDY CLIFFS - ETRETAT
694,P992,NEW ENGLAND COASTAL VILLAGE
695,1887.1.26,PITCHER
696,P1734,LADY WITH RUFFLES
697,39.1.18,"OH, BOY! THAT'S THE GIRL! THE SALVATION ARMY LASSIE"
698,76.37.1.A,HELMET
699,82.18.9,"1980 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
700,92.8,FOOTSTEPS
701,82.21.2.C,"HORIZONTAL YELLOW, RED, BLUE AND BLACK VIOLIN (FROM ROMANTIC SUITE)"
702,61.26,STILL LIFE
703,TL.95.2.4,"FLY FISHING, SARANAC LAKE"
704,EL.93.4.3,STILL LIFE WITH GUITAR
705,TL.95.54.30,"BORGHESE GARDENS, ROME"
706,TL.92.61.10,"AMERICAN VIEWS: VIEW FROM SMITHSONIAN INST., SOUTH, WASHINGTON, D.C."
707,TL.94.8.55,THE TIGHTROPE WALKERS FROM THE PORTFOLIO ANNUAL FAIR
708,EL.86.28.8,"GADES, FROM SONS OF JACOB"
709,91.4,"""I GO TO SCHOOLS..."" FROM LAMENTS"
710,82.21.2,ROMANTIC SUITE (LEAD SCREEN)
711,89.20.3,CALLIGRAPHY
712,92.17.63,PORTRAIT OF LORD BYRON
713,92.17.52.B,LANDSCAPE WITH WATER
715,TL.97.15.57,THE PRACTICE OF TEMPERA PAINTING.  NEW HAVEN:  YALE UNIVERSITY PRESS
716,EL.91.4.2,"INNER AND OUTER FRAMES FOR GEORGE INNESS PAINTING A VIEW OF THE NORMANDY CLIFFS - ETRETAT, EL.90.4.2"
717,77.63.25.P,RING WITH LOTUS FLOWERS
718,77.14.2,LARGE DRIFTS OF GOOD KANSAS TOPSOIL THREATEN TO COVER UP THIS FARMER'S HOUSE. KANSAS
719,P1640,THREE WOMEN
720,91.28.5,ROAD TO THE VILLAGE
721,81.12.2,10 AUTOBIOGRAPHICAL SKETCHES (WITH ONE ORIGINAL DRAWING) (LEAD SCREEN)
722,81.12.2.C,"UNTITLED (FROM ""10 AUTOBIOGRAPHICAL SKETCHES"")"
723,TL.92.66.1,UNTITLED
724,SEG.10.4,RELIEF FRAGMENT
725,86.18.20,EVE
726,78.22.45,CASA PINTADA BLANCO
727,41.15.43,CRANES IN THE LANDSCAPE
728,1887.1.34,TRIPODAL BOWL
729,99.1.40,DON'T--BE PENNY (LABOR) WISE AND POUND (CAPITAL) FOOLISH.
730,83.37.B,"RABBIT CHOW (FROM ""CHOW"" SUITE)"
731,94.1.89,MIRROR
732,39.1.53,STAND BEHIND THE COUNTRY'S GIRLHOOD--Y.W.C.A.
733,65.12.A,COSTUMES DE LA COIX
734,65.12.C,"INDUSTRIE DES ENFANS, NO. 1"
735,EL.85.55.3,DISGRACERS
736,EL.88.6.11,"NOX ERAT..., FROM WISE & FOOLISH VIRGINS"
737,P732,"THE LIDO, VENICE"
738,86.18.5,MARBLEHEAD
739,66.22.46,ORIFICIAL CICADA
740,43.5.1,SOUTHERN STREET SCENE
741,61.19.1.F,AEGIS AMULET
742,84.26.97,UNTITLED
743,43.2.5,PORTRAIT OF MASTER HENRY VANSITTART (1756-1786)
744,92.21.6,"LOS ANGELES, 1978"
745,79.36.7,1972 OLYMPIC POSTER
746,86.15.1,STEEL CITY
747,P1517,MFA BOSTON SKETCHBOOK NO. 10
748,75.28,FLEURS DU MAL
749,RC.3.40,TAU-CETI
750,TL.98.25.4,DUCHESS OF DEVONSHIRE AND LADY GEORGIANA CAVENDISH
751,EL.89.4.2,PYX
752,TL.99.2.2,THE CUT FROM CULEBRA
753,82.26.82,PREPARATORY SKETCH FOR A CARTOON (GROUP OF FIGURES)
754,82.21.2.A,"HORIZONTAL PURPLE, BROWN AND BLACK VIOLIN (FROM ROMANTIC SUITE)"
755,94.21.4,UNTITLED SKETCH
756,77.51.2,INTERIOR OF A SOCIAL CLUB
757,P731,"PROCESSION, VENICE"
758,A.1.2.KK,CARVING TOOL
759,A.1.4,"PHOTOGRAPH OF ""SPIRIT OF THE HUNT"" BY CHARLES AND MAURICE PRENDERGAST"
760,56.16.10,"THE BATTLE OF HOHENLINDEN, FOUGHT BETWEEN THE FRENCH AND AUSTRIANS, DEC. 3, 1800"
761,82.18.5,"1978 SANTA MONICA, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
762,TL.93.29.3,CARACAS SUBWAY POSTER
763,RC.17.61,UNTITLED: HEAD
764,TL.95.3.7.B,REPORT BY THE NEW YORK STATE FORESTRY COMMISSION
765,83.34.13,MALANCHOLIC TULIP
766,TL.97.42.126,BAUHAUSBÜCHER (BAUHAUS BOOKS)
767,85.3.2,"STUDY FOR ""HERALDIC"""
768,EL.85.81.58,"PLAN FOR INTERIOR, SEA RANCH, FIREPLACE"
769,80.13.5,ABSTRACT COMPOSITION
770,75.27.I,"JOHN WILLIARD (FROM ""WITCHES OF SALEM"")"
771,99.1.226,GOODE-TWO SHOES (?).
772,57.7.A,CHARLES DEMUTH (1883-1935)
773,79.58.50,UNTITLED
774,EL.84.6.340,NOLI ME TANGERE
775,82.18.2,"1980 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
776,30.1.20,FUSIFORM UNGUENTARIUM
777,30.1.19,DOUBLE UNGUENTARIUM (COSMETIC TUBE)
778,87.14.8,LE BERGER ET LA BERGERE
779,37.2.157,FISHING BOATS RETURNING TO HARBOR
780,EL.84.6.191,"TANTALUS, FROM THE FOUR DISGRACERS"
781,93.1.77.Y,VESSEL
782,91.15.57,"MAN SEATED IN A LANDSCAPE, READING A BOOK"
783,90.11.4,SMALL DOG
784,TL.2001.25.2.B,FIFTY-TWO WEEKS OF HAPPINESS
785,TL.95.54.29,"SAND DUNES, PROVINCETOWN, MASSACHUSETTS"
786,91.28.6,VENICE: THE ZATTERE
787,99.16.37,CIRCULAR MOTION
788,82.18.3,"1979 VENICE, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
789,TL.97.42.127,FOTOTEK 1
790,78.59.11,POTTERY SHERD
791,81.12.2.L,"UNTITLED (FROM ""10 AUTOBIOGRAPHICAL SKETCHES"")"
792,86.18.19,BOX
793,89.18.1.K,DRAWING FOR DESK DRAWER VERMILLION YEARS
794,39.1.175,"FOUR YEARS IN THE FIGHT, THE WOMEN OF FRANCE"
795,RC.15.21.D,LAWRENCE HALL (BIRD'S EYE VIEW OF ROTUNDA)
796,92.21.40,"FREUDIAN HAND CLASP, NEW YORK CITY, 1948"
797,A.1.2.A,VISE
798,TL.99.27.42.A,HALF CLONER [DIPTYCH]
799,78.59.87,POTTERY SHERD
800,38.5.2,ST. LUKE WITH OX
801,P1822,FIGURE STUDY
802,84.33.9,ORNAMENTAL MOTIFS
803,93.1.56.A,STAINED GLASS FRAGMENT
804,PA.11,RIVER AT NEWCASTLE
805,85.22.14,BIRTHDAY CARD
806,79.36.6,1972 OLYMPIC POSTER
807,P2094,ON THE ROCKS
808,RC.17.51,STREET SCENE WITH CHURCH SPIRE
809,80.46.9,"UNTITLED (FROM ""SON OF BITCH"")"
810,82.18.10,"1978 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
811,82.18.13,"1979 VENICE, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
812,RC.4.48.A,UNTITLED: INTERIOR OF A GREAT HALL
813,PA.3.A,LANDSCAPE
814,84.26.37,UNTITLED
815,EL.84.6.73,OFFICERS AND SOLDIERS OF THE EMPIRE
816,73.39,"LEVI (FROM ""THE TWELVE SONS OF JACOB"")"
817,EL.84.111.5,ADORATION OF THE CHRIST CHILD
818,P913,CHAMPS ELYSEES
819,EL.84.6.339,THE THREE MARYS
820,82.18.7,"1980 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
821,41.15.51,TWO BIRDS
822,81.12.2.B,"UNTITLED (FROM ""10 AUTOBIOGRAPHICAL SKETCHES"")"
823,81.12.2.K,"UNTITLED (FROM ""10 AUTOBIOGRAPHICAL SKETCHES"")"
824,86.18.55,LOW TIDE
825,81.15.16,THE MEETING
826,82.26.5,"IT'S ALL WRONG, ALCIBIADES, IT'S ALL WRONG; I NEVER THOUGHT OF THAT"
827,1887.1.132,MEDAL OF KING PHILLIP OF SPAIN
828,80.32.1,THE WIFE OF BATH'S TALE
829,93.5,10: ARTIST AS CATALYST
830,81.46.53,"OPEN (FROM ""TROPICAL FISH"")"
831,81.46.55,"CLOSED (FROM ""TROPICAL FISH"")"
832,93.1.142.A,SMALL WEIGHT OR SINKER (?)
833,EL.84.6.427,THRONES OF JUSTICE
834,38.5.3,ST. JOHN WITH EAGLE
835,81.46.52,"BALLOT (FROM THE ""UNIONS"" SERIES)"
836,73.40,ILLUSTRATION FOR 'DENT PROMPTE' BY RENÉ CHAR
837,EL.81.10.3,BLIND TIME IM 11
838,82.18.6,"1979 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
839,82.18.14,"1977 HOUSTON, TEXAS (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
840,82.18.15,"1979 BEVERLY HILLS, CALIFORNIA (FROM ""WOMEN ARE BETTER THAN MEN.  NOT ONLY HAVE THEY SURVIVED, THEY DO PREVAIL."")"
841,91.27.27,THE VISITATION
842,56.16.24.B,SQUARE TILE
843,68.6,STILL LIFE
844,41.15.52,BRANCHES WITH FRUIT
845,82.15.B,"UNTITLED (FROM ""CHINATOWN"")"
846,82.15.I,"UNTITLED (FROM ""CHINATOWN"")"
847,77.12,BOY PICKING BERRIES
848,90.12.D,"UNTITLED: STREET LAMP, BLUE SKY (FROM THEOREM)"
849,90.12.E,"UNTITLED: BOTTLES, GLASSES, PARIS (FROM THEOREM)"
